geo,geo_label,sex,sex_label,age,age_label,time,value
SE,Sweden,F,Females,Y14-17,From 14 to 17 years,2025,75
SI,Slovenia,F,Females,Y14-17,From 14 to 17 years,2021,0
SI,Slovenia,F,Females,Y14-17,From 14 to 17 years,2022,0
SI,Slovenia,F,Females,Y14-17,From 14 to 17 years,2023,0
SI,Slovenia,F,Females,Y14-17,From 14 to 17 years,2024,5
SI,Slovenia,F,Females,Y14-17,From 14 to 17 years,2025,0
SK,Slovakia,F,Females,Y14-17,From 14 to 17 years,2021,0
SK,Slovakia,F,Females,Y14-17,From 14 to 17 years,2022,0
SK,Slovakia,F,Females,Y14-17,From 14 to 17 years,2023,0
SK,Slovakia,F,Females,Y14-17,From 14 to 17 years,2024,0
SK,Slovakia,F,Females,Y14-17,From 14 to 17 years,2025,0
AT,Austria,F,Females,Y18-34,From 18 to 34 years,2021,0
AT,Austria,F,Females,Y18-34,From 18 to 34 years,2022,0
AT,Austria,F,Females,Y18-34,From 18 to 34 years,2023,0
AT,Austria,F,Females,Y18-34,From 18 to 34 years,2024,0
AT,Austria,F,Females,Y18-34,From 18 to 34 years,2025,0
BE,Belgium,F,Females,Y18-34,From 18 to 34 years,2021,110
BE,Belgium,F,Females,Y18-34,From 18 to 34 years,2022,10
BE,Belgium,F,Females,Y18-34,From 18 to 34 years,2023,55
BE,Belgium,F,Females,Y18-34,From 18 to 34 years,2024,70
BE,Belgium,F,Females,Y18-34,From 18 to 34 years,2025,10
BG,Bulgaria,F,Females,Y18-34,From 18 to 34 years,2021,0
BG,Bulgaria,F,Females,Y18-34,From 18 to 34 years,2022,0
BG,Bulgaria,F,Females,Y18-34,From 18 to 34 years,2023,0
BG,Bulgaria,F,Females,Y18-34,From 18 to 34 years,2024,0
BG,Bulgaria,F,Females,Y18-34,From 18 to 34 years,2025,5
CH,Switzerland,F,Females,Y18-34,From 18 to 34 years,2021,170
CH,Switzerland,F,Females,Y18-34,From 18 to 34 years,2022,85
CH,Switzerland,F,Females,Y18-34,From 18 to 34 years,2023,70
CH,Switzerland,F,Females,Y18-34,From 18 to 34 years,2024,0
CH,Switzerland,F,Females,Y18-34,From 18 to 34 years,2025,10
CY,Cyprus,F,Females,Y18-34,From 18 to 34 years,2021,0
CY,Cyprus,F,Females,Y18-34,From 18 to 34 years,2022,0
CY,Cyprus,F,Females,Y18-34,From 18 to 34 years,2023,0
CY,Cyprus,F,Females,Y18-34,From 18 to 34 years,2024,0
CY,Cyprus,F,Females,Y18-34,From 18 to 34 years,2025,0
CZ,Czechia,F,Females,Y18-34,From 18 to 34 years,2021,0
CZ,Czechia,F,Females,Y18-34,From 18 to 34 years,2022,0
CZ,Czechia,F,Females,Y18-34,From 18 to 34 years,2023,0
CZ,Czechia,F,Females,Y18-34,From 18 to 34 years,2024,0
CZ,Czechia,F,Females,Y18-34,From 18 to 34 years,2025,0
DE,Germany,F,Females,Y18-34,From 18 to 34 years,2021,650
DE,Germany,F,Females,Y18-34,From 18 to 34 years,2022,565
DE,Germany,F,Females,Y18-34,From 18 to 34 years,2023,640
DE,Germany,F,Females,Y18-34,From 18 to 34 years,2024,850
DE,Germany,F,Females,Y18-34,From 18 to 34 years,2025,410
DK,Denmark,F,Females,Y18-34,From 18 to 34 years,2021,15
DK,Denmark,F,Females,Y18-34,From 18 to 34 years,2022,25
DK,Denmark,F,Females,Y18-34,From 18 to 34 years,2023,35
DK,Denmark,F,Females,Y18-34,From 18 to 34 years,2024,5
DK,Denmark,F,Females,Y18-34,From 18 to 34 years,2025,90
EE,Estonia,F,Females,Y18-34,From 18 to 34 years,2021,0
EE,Estonia,F,Females,Y18-34,From 18 to 34 years,2022,0
EE,Estonia,F,Females,Y18-34,From 18 to 34 years,2023,0
EE,Estonia,F,Females,Y18-34,From 18 to 34 years,2024,0
EE,Estonia,F,Females,Y18-34,From 18 to 34 years,2025,0
EL,Greece,F,Females,Y18-34,From 18 to 34 years,2021,0
EL,Greece,F,Females,Y18-34,From 18 to 34 years,2022,0
EL,Greece,F,Females,Y18-34,From 18 to 34 years,2023,0
EL,Greece,F,Females,Y18-34,From 18 to 34 years,2024,0
EL,Greece,F,Females,Y18-34,From 18 to 34 years,2025,0
ES,Spain,F,Females,Y18-34,From 18 to 34 years,2021,70
ES,Spain,F,Females,Y18-34,From 18 to 34 years,2022,155
ES,Spain,F,Females,Y18-34,From 18 to 34 years,2023,130
ES,Spain,F,Females,Y18-34,From 18 to 34 years,2024,105
ES,Spain,F,Females,Y18-34,From 18 to 34 years,2025,135
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y18-34,From 18 to 34 years,2021,3280
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y18-34,From 18 to 34 years,2022,2650
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y18-34,From 18 to 34 years,2023,2110
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y18-34,From 18 to 34 years,2024,2280
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y18-34,From 18 to 34 years,2025,1820
FI,Finland,F,Females,Y18-34,From 18 to 34 years,2021,120
FI,Finland,F,Females,Y18-34,From 18 to 34 years,2022,155
FI,Finland,F,Females,Y18-34,From 18 to 34 years,2023,235
FI,Finland,F,Females,Y18-34,From 18 to 34 years,2024,120
FI,Finland,F,Females,Y18-34,From 18 to 34 years,2025,145
FR,France,F,Females,Y18-34,From 18 to 34 years,2021,265
FR,France,F,Females,Y18-34,From 18 to 34 years,2022,420
FR,France,F,Females,Y18-34,From 18 to 34 years,2023,380
FR,France,F,Females,Y18-34,From 18 to 34 years,2024,430
FR,France,F,Females,Y18-34,From 18 to 34 years,2025,495
HR,Croatia,F,Females,Y18-34,From 18 to 34 years,2021,0
HR,Croatia,F,Females,Y18-34,From 18 to 34 years,2022,0
HR,Croatia,F,Females,Y18-34,From 18 to 34 years,2023,0
HR,Croatia,F,Females,Y18-34,From 18 to 34 years,2024,0
HR,Croatia,F,Females,Y18-34,From 18 to 34 years,2025,0
HU,Hungary,F,Females,Y18-34,From 18 to 34 years,2021,0
HU,Hungary,F,Females,Y18-34,From 18 to 34 years,2022,0
HU,Hungary,F,Females,Y18-34,From 18 to 34 years,2023,0
HU,Hungary,F,Females,Y18-34,From 18 to 34 years,2024,0
HU,Hungary,F,Females,Y18-34,From 18 to 34 years,2025,0
IE,Ireland,F,Females,Y18-34,From 18 to 34 years,2021,95
IE,Ireland,F,Females,Y18-34,From 18 to 34 years,2022,65
IE,Ireland,F,Females,Y18-34,From 18 to 34 years,2023,20
IE,Ireland,F,Females,Y18-34,From 18 to 34 years,2024,30
IE,Ireland,F,Females,Y18-34,From 18 to 34 years,2025,40
IS,Iceland,F,Females,Y18-34,From 18 to 34 years,2021,5
IS,Iceland,F,Females,Y18-34,From 18 to 34 years,2022,0
IS,Iceland,F,Females,Y18-34,From 18 to 34 years,2023,5
IS,Iceland,F,Females,Y18-34,From 18 to 34 years,2024,0
IS,Iceland,F,Females,Y18-34,From 18 to 34 years,2025,0
IT,Italy,F,Females,Y18-34,From 18 to 34 years,2021,955
IT,Italy,F,Females,Y18-34,From 18 to 34 years,2022,325
IT,Italy,F,Females,Y18-34,From 18 to 34 years,2023,365
IT,Italy,F,Females,Y18-34,From 18 to 34 years,2024,385
IT,Italy,F,Females,Y18-34,From 18 to 34 years,2025,200
LI,Liechtenstein,F,Females,Y18-34,From 18 to 34 years,2021,0
LI,Liechtenstein,F,Females,Y18-34,From 18 to 34 years,2022,0
LI,Liechtenstein,F,Females,Y18-34,From 18 to 34 years,2023,0
LI,Liechtenstein,F,Females,Y18-34,From 18 to 34 years,2024,0
LI,Liechtenstein,F,Females,Y18-34,From 18 to 34 years,2025,0
LT,Lithuania,F,Females,Y18-34,From 18 to 34 years,2021,5
LT,Lithuania,F,Females,Y18-34,From 18 to 34 years,2022,0
LT,Lithuania,F,Females,Y18-34,From 18 to 34 years,2023,0
LT,Lithuania,F,Females,Y18-34,From 18 to 34 years,2024,0
LT,Lithuania,F,Females,Y18-34,From 18 to 34 years,2025,0
LU,Luxembourg,F,Females,Y18-34,From 18 to 34 years,2021,0
LU,Luxembourg,F,Females,Y18-34,From 18 to 34 years,2022,0
LU,Luxembourg,F,Females,Y18-34,From 18 to 34 years,2023,0
LU,Luxembourg,F,Females,Y18-34,From 18 to 34 years,2024,0
LU,Luxembourg,F,Females,Y18-34,From 18 to 34 years,2025,0
LV,Latvia,F,Females,Y18-34,From 18 to 34 years,2021,0
LV,Latvia,F,Females,Y18-34,From 18 to 34 years,2022,0
LV,Latvia,F,Females,Y18-34,From 18 to 34 years,2023,0
LV,Latvia,F,Females,Y18-34,From 18 to 34 years,2024,0
LV,Latvia,F,Females,Y18-34,From 18 to 34 years,2025,0
MT,Malta,F,Females,Y18-34,From 18 to 34 years,2021,0
MT,Malta,F,Females,Y18-34,From 18 to 34 years,2022,0
MT,Malta,F,Females,Y18-34,From 18 to 34 years,2023,0
MT,Malta,F,Females,Y18-34,From 18 to 34 years,2024,0
MT,Malta,F,Females,Y18-34,From 18 to 34 years,2025,0
NL,Netherlands,F,Females,Y18-34,From 18 to 34 years,2021,55
NL,Netherlands,F,Females,Y18-34,From 18 to 34 years,2022,180
NL,Netherlands,F,Females,Y18-34,From 18 to 34 years,2023,135
NL,Netherlands,F,Females,Y18-34,From 18 to 34 years,2024,90
NL,Netherlands,F,Females,Y18-34,From 18 to 34 years,2025,75
NO,Norway,F,Females,Y18-34,From 18 to 34 years,2021,560
NO,Norway,F,Females,Y18-34,From 18 to 34 years,2022,485
NO,Norway,F,Females,Y18-34,From 18 to 34 years,2023,380
NO,Norway,F,Females,Y18-34,From 18 to 34 years,2024,240
NO,Norway,F,Females,Y18-34,From 18 to 34 years,2025,130
PL,Poland,F,Females,Y18-34,From 18 to 34 years,2021,0
PL,Poland,F,Females,Y18-34,From 18 to 34 years,2022,0
PL,Poland,F,Females,Y18-34,From 18 to 34 years,2023,0
PL,Poland,F,Females,Y18-34,From 18 to 34 years,2024,0
PL,Poland,F,Females,Y18-34,From 18 to 34 years,2025,0
PT,Portugal,F,Females,Y18-34,From 18 to 34 years,2021,0
PT,Portugal,F,Females,Y18-34,From 18 to 34 years,2022,0
PT,Portugal,F,Females,Y18-34,From 18 to 34 years,2023,0
PT,Portugal,F,Females,Y18-34,From 18 to 34 years,2024,0
PT,Portugal,F,Females,Y18-34,From 18 to 34 years,2025,35
RO,Romania,F,Females,Y18-34,From 18 to 34 years,2021,10
RO,Romania,F,Females,Y18-34,From 18 to 34 years,2022,10
RO,Romania,F,Females,Y18-34,From 18 to 34 years,2023,15
RO,Romania,F,Females,Y18-34,From 18 to 34 years,2024,0
RO,Romania,F,Females,Y18-34,From 18 to 34 years,2025,15
SE,Sweden,F,Females,Y18-34,From 18 to 34 years,2021,930
SE,Sweden,F,Females,Y18-34,From 18 to 34 years,2022,740
SE,Sweden,F,Females,Y18-34,From 18 to 34 years,2023,95
SE,Sweden,F,Females,Y18-34,From 18 to 34 years,2024,190
SE,Sweden,F,Females,Y18-34,From 18 to 34 years,2025,170
SI,Slovenia,F,Females,Y18-34,From 18 to 34 years,2021,0
SI,Slovenia,F,Females,Y18-34,From 18 to 34 years,2022,0
SI,Slovenia,F,Females,Y18-34,From 18 to 34 years,2023,0
SI,Slovenia,F,Females,Y18-34,From 18 to 34 years,2024,5
SI,Slovenia,F,Females,Y18-34,From 18 to 34 years,2025,0
SK,Slovakia,F,Females,Y18-34,From 18 to 34 years,2021,0
SK,Slovakia,F,Females,Y18-34,From 18 to 34 years,2022,0
SK,Slovakia,F,Females,Y18-34,From 18 to 34 years,2023,0
SK,Slovakia,F,Females,Y18-34,From 18 to 34 years,2024,0
SK,Slovakia,F,Females,Y18-34,From 18 to 34 years,2025,0
AT,Austria,F,Females,Y35-64,From 35 to 64 years,2021,0
AT,Austria,F,Females,Y35-64,From 35 to 64 years,2022,0
AT,Austria,F,Females,Y35-64,From 35 to 64 years,2023,0
AT,Austria,F,Females,Y35-64,From 35 to 64 years,2024,0
AT,Austria,F,Females,Y35-64,From 35 to 64 years,2025,0
BE,Belgium,F,Females,Y35-64,From 35 to 64 years,2021,125
BE,Belgium,F,Females,Y35-64,From 35 to 64 years,2022,15
BE,Belgium,F,Females,Y35-64,From 35 to 64 years,2023,35
BE,Belgium,F,Females,Y35-64,From 35 to 64 years,2024,55
BE,Belgium,F,Females,Y35-64,From 35 to 64 years,2025,10
BG,Bulgaria,F,Females,Y35-64,From 35 to 64 years,2021,0
BG,Bulgaria,F,Females,Y35-64,From 35 to 64 years,2022,0
BG,Bulgaria,F,Females,Y35-64,From 35 to 64 years,2023,0
BG,Bulgaria,F,Females,Y35-64,From 35 to 64 years,2024,0
BG,Bulgaria,F,Females,Y35-64,From 35 to 64 years,2025,5
CH,Switzerland,F,Females,Y35-64,From 35 to 64 years,2021,95
CH,Switzerland,F,Females,Y35-64,From 35 to 64 years,2022,60
CH,Switzerland,F,Females,Y35-64,From 35 to 64 years,2023,35
CH,Switzerland,F,Females,Y35-64,From 35 to 64 years,2024,0
CH,Switzerland,F,Females,Y35-64,From 35 to 64 years,2025,10
CY,Cyprus,F,Females,Y35-64,From 35 to 64 years,2021,0
CY,Cyprus,F,Females,Y35-64,From 35 to 64 years,2022,0
CY,Cyprus,F,Females,Y35-64,From 35 to 64 years,2023,0
CY,Cyprus,F,Females,Y35-64,From 35 to 64 years,2024,0
CY,Cyprus,F,Females,Y35-64,From 35 to 64 years,2025,0
CZ,Czechia,F,Females,Y35-64,From 35 to 64 years,2021,0
CZ,Czechia,F,Females,Y35-64,From 35 to 64 years,2022,0
CZ,Czechia,F,Females,Y35-64,From 35 to 64 years,2023,0
CZ,Czechia,F,Females,Y35-64,From 35 to 64 years,2024,0
CZ,Czechia,F,Females,Y35-64,From 35 to 64 years,2025,0
DE,Germany,F,Females,Y35-64,From 35 to 64 years,2021,645
DE,Germany,F,Females,Y35-64,From 35 to 64 years,2022,580
DE,Germany,F,Females,Y35-64,From 35 to 64 years,2023,615
DE,Germany,F,Females,Y35-64,From 35 to 64 years,2024,670
DE,Germany,F,Females,Y35-64,From 35 to 64 years,2025,245
DK,Denmark,F,Females,Y35-64,From 35 to 64 years,2021,10
DK,Denmark,F,Females,Y35-64,From 35 to 64 years,2022,25
DK,Denmark,F,Females,Y35-64,From 35 to 64 years,2023,20
DK,Denmark,F,Females,Y35-64,From 35 to 64 years,2024,5
DK,Denmark,F,Females,Y35-64,From 35 to 64 years,2025,50
EE,Estonia,F,Females,Y35-64,From 35 to 64 years,2021,0
EE,Estonia,F,Females,Y35-64,From 35 to 64 years,2022,0
EE,Estonia,F,Females,Y35-64,From 35 to 64 years,2023,0
EE,Estonia,F,Females,Y35-64,From 35 to 64 years,2024,0
EE,Estonia,F,Females,Y35-64,From 35 to 64 years,2025,0
EL,Greece,F,Females,Y35-64,From 35 to 64 years,2021,0
EL,Greece,F,Females,Y35-64,From 35 to 64 years,2022,0
EL,Greece,F,Females,Y35-64,From 35 to 64 years,2023,0
EL,Greece,F,Females,Y35-64,From 35 to 64 years,2024,0
EL,Greece,F,Females,Y35-64,From 35 to 64 years,2025,0
ES,Spain,F,Females,Y35-64,From 35 to 64 years,2021,60
ES,Spain,F,Females,Y35-64,From 35 to 64 years,2022,95
ES,Spain,F,Females,Y35-64,From 35 to 64 years,2023,130
ES,Spain,F,Females,Y35-64,From 35 to 64 years,2024,100
ES,Spain,F,Females,Y35-64,From 35 to 64 years,2025,120
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y35-64,From 35 to 64 years,2021,2705
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y35-64,From 35 to 64 years,2022,2065
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y35-64,From 35 to 64 years,2023,1685
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y35-64,From 35 to 64 years,2024,1590
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y35-64,From 35 to 64 years,2025,1280
FI,Finland,F,Females,Y35-64,From 35 to 64 years,2021,80
FI,Finland,F,Females,Y35-64,From 35 to 64 years,2022,85
FI,Finland,F,Females,Y35-64,From 35 to 64 years,2023,195
FI,Finland,F,Females,Y35-64,From 35 to 64 years,2024,105
FI,Finland,F,Females,Y35-64,From 35 to 64 years,2025,75
FR,France,F,Females,Y35-64,From 35 to 64 years,2021,215
FR,France,F,Females,Y35-64,From 35 to 64 years,2022,355
FR,France,F,Females,Y35-64,From 35 to 64 years,2023,340
FR,France,F,Females,Y35-64,From 35 to 64 years,2024,255
FR,France,F,Females,Y35-64,From 35 to 64 years,2025,400
HR,Croatia,F,Females,Y35-64,From 35 to 64 years,2021,0
HR,Croatia,F,Females,Y35-64,From 35 to 64 years,2022,0
HR,Croatia,F,Females,Y35-64,From 35 to 64 years,2023,0
HR,Croatia,F,Females,Y35-64,From 35 to 64 years,2024,0
HR,Croatia,F,Females,Y35-64,From 35 to 64 years,2025,0
HU,Hungary,F,Females,Y35-64,From 35 to 64 years,2021,0
HU,Hungary,F,Females,Y35-64,From 35 to 64 years,2022,0
HU,Hungary,F,Females,Y35-64,From 35 to 64 years,2023,0
HU,Hungary,F,Females,Y35-64,From 35 to 64 years,2024,0
HU,Hungary,F,Females,Y35-64,From 35 to 64 years,2025,0
IE,Ireland,F,Females,Y35-64,From 35 to 64 years,2021,50
IE,Ireland,F,Females,Y35-64,From 35 to 64 years,2022,50
IE,Ireland,F,Females,Y35-64,From 35 to 64 years,2023,15
IE,Ireland,F,Females,Y35-64,From 35 to 64 years,2024,20
IE,Ireland,F,Females,Y35-64,From 35 to 64 years,2025,35
IS,Iceland,F,Females,Y35-64,From 35 to 64 years,2021,5
IS,Iceland,F,Females,Y35-64,From 35 to 64 years,2022,0
IS,Iceland,F,Females,Y35-64,From 35 to 64 years,2023,0
IS,Iceland,F,Females,Y35-64,From 35 to 64 years,2024,0
IS,Iceland,F,Females,Y35-64,From 35 to 64 years,2025,0
IT,Italy,F,Females,Y35-64,From 35 to 64 years,2021,740
IT,Italy,F,Females,Y35-64,From 35 to 64 years,2022,115
IT,Italy,F,Females,Y35-64,From 35 to 64 years,2023,180
IT,Italy,F,Females,Y35-64,From 35 to 64 years,2024,165
IT,Italy,F,Females,Y35-64,From 35 to 64 years,2025,110
LI,Liechtenstein,F,Females,Y35-64,From 35 to 64 years,2021,0
LI,Liechtenstein,F,Females,Y35-64,From 35 to 64 years,2022,0
LI,Liechtenstein,F,Females,Y35-64,From 35 to 64 years,2023,0
LI,Liechtenstein,F,Females,Y35-64,From 35 to 64 years,2024,0
LI,Liechtenstein,F,Females,Y35-64,From 35 to 64 years,2025,0
LT,Lithuania,F,Females,Y35-64,From 35 to 64 years,2021,0
LT,Lithuania,F,Females,Y35-64,From 35 to 64 years,2022,0
LT,Lithuania,F,Females,Y35-64,From 35 to 64 years,2023,0
LT,Lithuania,F,Females,Y35-64,From 35 to 64 years,2024,0
LT,Lithuania,F,Females,Y35-64,From 35 to 64 years,2025,0
LU,Luxembourg,F,Females,Y35-64,From 35 to 64 years,2021,0
LU,Luxembourg,F,Females,Y35-64,From 35 to 64 years,2022,0
LU,Luxembourg,F,Females,Y35-64,From 35 to 64 years,2023,0
LU,Luxembourg,F,Females,Y35-64,From 35 to 64 years,2024,0
LU,Luxembourg,F,Females,Y35-64,From 35 to 64 years,2025,0
LV,Latvia,F,Females,Y35-64,From 35 to 64 years,2021,0
LV,Latvia,F,Females,Y35-64,From 35 to 64 years,2022,0
LV,Latvia,F,Females,Y35-64,From 35 to 64 years,2023,0
LV,Latvia,F,Females,Y35-64,From 35 to 64 years,2024,0
LV,Latvia,F,Females,Y35-64,From 35 to 64 years,2025,0
MT,Malta,F,Females,Y35-64,From 35 to 64 years,2021,0
MT,Malta,F,Females,Y35-64,From 35 to 64 years,2022,0
MT,Malta,F,Females,Y35-64,From 35 to 64 years,2023,0
MT,Malta,F,Females,Y35-64,From 35 to 64 years,2024,0
MT,Malta,F,Females,Y35-64,From 35 to 64 years,2025,0
NL,Netherlands,F,Females,Y35-64,From 35 to 64 years,2021,65
NL,Netherlands,F,Females,Y35-64,From 35 to 64 years,2022,170
NL,Netherlands,F,Females,Y35-64,From 35 to 64 years,2023,85
NL,Netherlands,F,Females,Y35-64,From 35 to 64 years,2024,115
NL,Netherlands,F,Females,Y35-64,From 35 to 64 years,2025,75
NO,Norway,F,Females,Y35-64,From 35 to 64 years,2021,320
NO,Norway,F,Females,Y35-64,From 35 to 64 years,2022,265
NO,Norway,F,Females,Y35-64,From 35 to 64 years,2023,210
NO,Norway,F,Females,Y35-64,From 35 to 64 years,2024,150
NO,Norway,F,Females,Y35-64,From 35 to 64 years,2025,60
PL,Poland,F,Females,Y35-64,From 35 to 64 years,2021,0
PL,Poland,F,Females,Y35-64,From 35 to 64 years,2022,0
PL,Poland,F,Females,Y35-64,From 35 to 64 years,2023,0
PL,Poland,F,Females,Y35-64,From 35 to 64 years,2024,0
PL,Poland,F,Females,Y35-64,From 35 to 64 years,2025,0
PT,Portugal,F,Females,Y35-64,From 35 to 64 years,2021,0
PT,Portugal,F,Females,Y35-64,From 35 to 64 years,2022,0
PT,Portugal,F,Females,Y35-64,From 35 to 64 years,2023,0
PT,Portugal,F,Females,Y35-64,From 35 to 64 years,2024,0
PT,Portugal,F,Females,Y35-64,From 35 to 64 years,2025,35
RO,Romania,F,Females,Y35-64,From 35 to 64 years,2021,5
RO,Romania,F,Females,Y35-64,From 35 to 64 years,2022,10
RO,Romania,F,Females,Y35-64,From 35 to 64 years,2023,15
RO,Romania,F,Females,Y35-64,From 35 to 64 years,2024,0
RO,Romania,F,Females,Y35-64,From 35 to 64 years,2025,15
SE,Sweden,F,Females,Y35-64,From 35 to 64 years,2021,700
SE,Sweden,F,Females,Y35-64,From 35 to 64 years,2022,575
SE,Sweden,F,Females,Y35-64,From 35 to 64 years,2023,50
SE,Sweden,F,Females,Y35-64,From 35 to 64 years,2024,95
SE,Sweden,F,Females,Y35-64,From 35 to 64 years,2025,100
SI,Slovenia,F,Females,Y35-64,From 35 to 64 years,2021,0
SI,Slovenia,F,Females,Y35-64,From 35 to 64 years,2022,0
SI,Slovenia,F,Females,Y35-64,From 35 to 64 years,2023,5
SI,Slovenia,F,Females,Y35-64,From 35 to 64 years,2024,5
SI,Slovenia,F,Females,Y35-64,From 35 to 64 years,2025,0
SK,Slovakia,F,Females,Y35-64,From 35 to 64 years,2021,0
SK,Slovakia,F,Females,Y35-64,From 35 to 64 years,2022,0
SK,Slovakia,F,Females,Y35-64,From 35 to 64 years,2023,0
SK,Slovakia,F,Females,Y35-64,From 35 to 64 years,2024,0
SK,Slovakia,F,Females,Y35-64,From 35 to 64 years,2025,0
AT,Austria,F,Females,Y_GE65,65 years or over,2021,0
AT,Austria,F,Females,Y_GE65,65 years or over,2022,0
AT,Austria,F,Females,Y_GE65,65 years or over,2023,0
AT,Austria,F,Females,Y_GE65,65 years or over,2024,0
AT,Austria,F,Females,Y_GE65,65 years or over,2025,0
BE,Belgium,F,Females,Y_GE65,65 years or over,2021,5
BE,Belgium,F,Females,Y_GE65,65 years or over,2022,0
BE,Belgium,F,Females,Y_GE65,65 years or over,2023,5
BE,Belgium,F,Females,Y_GE65,65 years or over,2024,0
BE,Belgium,F,Females,Y_GE65,65 years or over,2025,0
BG,Bulgaria,F,Females,Y_GE65,65 years or over,2021,0
BG,Bulgaria,F,Females,Y_GE65,65 years or over,2022,0
BG,Bulgaria,F,Females,Y_GE65,65 years or over,2023,0
BG,Bulgaria,F,Females,Y_GE65,65 years or over,2024,0
BG,Bulgaria,F,Females,Y_GE65,65 years or over,2025,0
CH,Switzerland,F,Females,Y_GE65,65 years or over,2021,0
CH,Switzerland,F,Females,Y_GE65,65 years or over,2022,0
CH,Switzerland,F,Females,Y_GE65,65 years or over,2023,0
CH,Switzerland,F,Females,Y_GE65,65 years or over,2024,0
CH,Switzerland,F,Females,Y_GE65,65 years or over,2025,0
CY,Cyprus,F,Females,Y_GE65,65 years or over,2021,0
CY,Cyprus,F,Females,Y_GE65,65 years or over,2022,0
CY,Cyprus,F,Females,Y_GE65,65 years or over,2023,0
CY,Cyprus,F,Females,Y_GE65,65 years or over,2024,0
CY,Cyprus,F,Females,Y_GE65,65 years or over,2025,0
CZ,Czechia,F,Females,Y_GE65,65 years or over,2021,0
CZ,Czechia,F,Females,Y_GE65,65 years or over,2022,0
CZ,Czechia,F,Females,Y_GE65,65 years or over,2023,0
CZ,Czechia,F,Females,Y_GE65,65 years or over,2024,0
CZ,Czechia,F,Females,Y_GE65,65 years or over,2025,0
DE,Germany,F,Females,Y_GE65,65 years or over,2021,40
DE,Germany,F,Females,Y_GE65,65 years or over,2022,50
DE,Germany,F,Females,Y_GE65,65 years or over,2023,55
DE,Germany,F,Females,Y_GE65,65 years or over,2024,65
DE,Germany,F,Females,Y_GE65,65 years or over,2025,25
DK,Denmark,F,Females,Y_GE65,65 years or over,2021,0
DK,Denmark,F,Females,Y_GE65,65 years or over,2022,0
DK,Denmark,F,Females,Y_GE65,65 years or over,2023,0
DK,Denmark,F,Females,Y_GE65,65 years or over,2024,0
DK,Denmark,F,Females,Y_GE65,65 years or over,2025,0
EE,Estonia,F,Females,Y_GE65,65 years or over,2021,0
EE,Estonia,F,Females,Y_GE65,65 years or over,2022,0
EE,Estonia,F,Females,Y_GE65,65 years or over,2023,0
EE,Estonia,F,Females,Y_GE65,65 years or over,2024,0
EE,Estonia,F,Females,Y_GE65,65 years or over,2025,0
EL,Greece,F,Females,Y_GE65,65 years or over,2021,0
EL,Greece,F,Females,Y_GE65,65 years or over,2022,0
EL,Greece,F,Females,Y_GE65,65 years or over,2023,0
EL,Greece,F,Females,Y_GE65,65 years or over,2024,0
EL,Greece,F,Females,Y_GE65,65 years or over,2025,0
ES,Spain,F,Females,Y_GE65,65 years or over,2021,0
ES,Spain,F,Females,Y_GE65,65 years or over,2022,0
ES,Spain,F,Females,Y_GE65,65 years or over,2023,0
ES,Spain,F,Females,Y_GE65,65 years or over,2024,0
ES,Spain,F,Females,Y_GE65,65 years or over,2025,0
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_GE65,65 years or over,2021,135
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_GE65,65 years or over,2022,125
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_GE65,65 years or over,2023,110
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_GE65,65 years or over,2024,100
